field,venue_db_id,jif,unscaled_rank,scaled_rank,normed_rank,prob_upset_top,n_selected,frac_selected,ordinal_porc,ordinal_jif,subset_ordinal_porc,subset_ordinal_jif
Engineering,1650036,,-0.012059323446036309,-0.042147826238399036,0.38380860363208263,6.815172729210461e-05,2,0.0078431372549019,532.0,,532.0,
Engineering,1668970,1.7,-0.020236659970485647,-0.07072795019540985,0.3776929368023388,7.268903241936443e-05,2,0.0078431372549019,559.0,727.0,559.0,
Engineering,1651460,,-0.17889815954867563,-0.6252563484815801,0.2590331669339233,1.3117746481319138e-05,2,0.0078431372549019,941.0,,941.0,
Engineering,1668383,1.5,-0.2428325148521989,-0.8487095222898225,0.21121793824157814,3.558129882246781e-06,2,0.0078431372549019,999.0,756.5,999.0,
Engineering,1647158,,-0.1569867535294744,-0.5486750926865173,0.2754202703121473,1.663587243556364e-05,2,0.0078431372549019,903.0,,903.0,
Engineering,1647325,3.7,-0.06921828147415189,-0.24192071082163802,0.3410605593770732,2.4151416165659744e-05,2,0.0078431372549019,711.0,411.5,711.0,
Engineering,1648454,3.4,-0.17584684178538762,-0.6145918687153065,0.2613151866081968,1.2073713529057865e-05,2,0.0078431372549019,933.0,454.5,933.0,
Engineering,1668275,2.2,-0.16712300241024533,-0.5841016950533624,0.2678395720159703,1.5128833677055144e-05,2,0.0078431372549019,916.0,652.0,916.0,
Engineering,1648880,4.2,0.21160732664188125,0.7395762186812901,0.5510844285627075,0.0009788148279971,2,0.0078431372549019,67.0,345.0,67.0,
Engineering,1652392,2.4,0.1451239536301145,0.5072141242419353,0.5013628403852017,0.0004918318200195,2,0.0078431372549019,131.0,618.0,131.0,
Engineering,1647315,1.7,0.2970242781439938,1.0381119405097066,0.6149660623241946,0.0030617823608205,2,0.0078431372549019,41.0,727.0,41.0,
Engineering,1647322,4.9,0.09666536149432967,0.3378493725428823,0.4651216261885217,0.0003726319299789,2,0.0078431372549019,219.0,277.0,219.0,
Engineering,1648297,4.6,0.03932909740141501,0.1374567960471072,0.42224097826531765,0.0001452724549415,2,0.0078431372549019,353.0,306.0,353.0,
Engineering,1647165,,-0.21397302032806637,-0.7478444143943241,0.2328013783821067,9.731188707599925e-06,2,0.0078431372549019,979.0,,979.0,
Engineering,1652643,1.0,-0.09396870919328199,-0.3284244630014358,0.3225502083145617,3.3541447277997385e-05,1,0.0039215686274509,784.0,801.0,784.0,
Engineering,1682757,,-0.07462471812221037,-0.26081642693962453,0.33701719327898194,4.177242375954038e-05,1,0.0039215686274509,728.0,,728.0,
Engineering,1656821,5.6,-0.04544153022597683,-0.15881999753484866,0.35884271723406885,5.813014717871377e-05,1,0.0039215686274509,641.0,240.5,641.0,
Engineering,1658145,,-0.09794771033273449,-0.34233123392258213,0.3195743927526968,2.9589546225203497e-05,1,0.0039215686274509,798.0,,798.0,
Engineering,1654770,,0.007272936292767194,0.025419208339689376,0.3982668149671669,0.0001027805918901,1,0.0039215686274509,447.0,,447.0,
Engineering,1650594,,-0.18554477596742708,-0.6484865433714023,0.25406229512980294,1.2387514029010192e-05,1,0.0039215686274509,946.0,,946.0,
Engineering,1647921,3.9,0.09376488041145466,0.3277120731134553,0.46295241425798633,0.0002646195761131,1,0.0039215686274509,226.0,384.5,226.0,
Engineering,1654083,,0.10450893211972054,0.36526297109896416,0.47098767616176596,0.0002983671265227,1,0.0039215686274509,198.0,,198.0,
Engineering,1695811,,-0.09821357621618541,-0.3432604460055445,0.3193755569631068,3.229334458977076e-05,1,0.0039215686274509,800.0,,800.0,
Engineering,1647938,4.5,0.045289206612037884,0.15828762030481308,0.42669842502589495,0.0001561077435657,1,0.0039215686274509,335.0,312.5,335.0,
Engineering,1648070,6.0,-0.05814544105572477,-0.20322068291295936,0.3493417157970827,5.08157283351739e-05,1,0.0039215686274509,680.0,220.5,680.0,
Engineering,1654201,1.0,-0.03332507183101804,-0.11647248232466768,0.36790437471611925,6.572089699784344e-05,1,0.0039215686274509,597.0,801.0,597.0,
Engineering,1652649,2.2,0.0012778667824732584,0.004466196411806798,0.393783222096005,9.572018592094909e-05,1,0.0039215686274509,465.0,652.0,465.0,
Engineering,1648048,0.7,-0.1696666973911612,-0.5929920125358384,0.2659371932923772,1.454662678407728e-05,1,0.0039215686274509,921.0,816.5,921.0,
Engineering,1685497,2.7,0.043118820987047564,0.15070203421436967,0.42507523692120824,0.0001523080593884,1,0.0039215686274509,340.0,569.0,340.0,
Engineering,1656243,5.9,0.048685453555971384,0.1701576415954894,0.42923841035223337,0.0001622433390688,1,0.0039215686274509,324.0,223.0,324.0,
Engineering,1647924,,0.01049877345199186,0.03669364049741215,0.40067935421559336,0.0001061501814686,1,0.0039215686274509,436.0,,436.0,
Engineering,1648051,1.4,0.19228316809196433,0.6720374980880652,0.5366322759451538,0.000783713832392,1,0.0039215686274509,81.0,765.5,81.0,
Engineering,1656901,3.1,0.10030325572811445,0.3505639609462335,0.4678423347015142,0.0002903574221628,1,0.0039215686274509,209.0,499.5,209.0,
Engineering,1654210,2.7,-0.04900451588875647,-0.17127277743388206,0.35617803134673076,5.4852508849369334e-05,1,0.0039215686274509,649.0,569.0,649.0,
Engineering,1650105,,-0.23329700175122484,-0.8153825159223194,0.2183493582341217,7.217710691251037e-06,1,0.0039215686274509,991.0,,991.0,
Engineering,1647902,3.9,0.040273503849759966,0.14075753501985197,0.4229472810049286,0.0001469047876417,1,0.0039215686274509,349.0,384.5,349.0,
Engineering,1650101,,-0.19519582527489124,-0.6822173534827207,0.24684446791364162,1.103302014632266e-05,1,0.0039215686274509,957.0,,957.0,
Engineering,1648548,3.1,-0.07634745875696708,-0.2668374755707914,0.33572878993093175,3.713188128837454e-05,1,0.0039215686274509,735.0,499.5,735.0,
Engineering,1647931,2.0,-0.17449349304973857,-0.6098618598051597,0.2623273291251323,1.3737913918731843e-05,1,0.0039215686274509,930.0,685.0,930.0,
Engineering,1652723,3.3,0.030955188715995518,0.10818964438734413,0.41597829903845623,0.0001321966060943,1,0.0039215686274509,379.0,470.5,379.0,
Engineering,1648032,1.9,-0.15973809860706217,-0.5582911557078769,0.2733625942243559,1.6176069147183787e-05,1,0.0039215686274509,912.0,700.5,912.0,
Engineering,1647945,2.8,-0.15878686264604636,-0.5549665473103976,0.27407400462022874,1.544679067642067e-05,1,0.0039215686274509,906.0,551.5,906.0,
Engineering,1647947,7.5,-0.12938396670669236,-0.45220222935316207,0.29606384383707873,2.252015883756217e-05,1,0.0039215686274509,859.0,163.0,859.0,
Engineering,1650009,21.1,0.1616038295668315,0.5648119613444323,0.5136878107863997,0.0005531725470354,1,0.0039215686274509,116.0,32.0,116.0,
Engineering,1648574,1.6,0.004803127216141104,0.016787125099740112,0.3964196940371964,9.910588556471624e-05,1,0.0039215686274509,454.0,743.5,454.0,
Engineering,1671103,9.6,0.09471199576657054,0.33102227982561244,0.46366074293492227,0.0002696424945573,1,0.0039215686274509,224.0,103.0,224.0,
Engineering,1647963,10.6,-0.139862963728231,-0.48882675042127227,0.28822681104504455,1.9927814528610397e-05,1,0.0039215686274509,872.0,86.0,872.0,
Engineering,1697853,,-0.1028751211164787,-0.3595527351492306,0.3158892805408455,3.0500974155253923e-05,1,0.0039215686274509,810.0,,810.0,
Engineering,1711454,,-0.1291726870229465,-0.4514637982597368,0.29622185569703097,2.29814404079318e-05,1,0.0039215686274509,857.0,,857.0,
Engineering,1703884,2.2,-0.056157368212799666,-0.19627228741566233,0.350828555809627,4.7996563607868064e-05,1,0.0039215686274509,673.0,652.0,673.0,
Engineering,1647971,4.7,0.14701456429086712,0.5138218854459902,0.5027767903762965,0.00047572592547,1,0.0039215686274509,130.0,296.0,130.0,
Engineering,1654153,,0.0047901221747714716,0.01674167195086959,0.3964099678262369,9.384127986849182e-05,1,0.0039215686274509,455.0,,455.0,
Engineering,1648581,2.2,-0.21400336059252675,-0.7479504548534117,0.23277868750367567,8.94932528096968e-06,1,0.0039215686274509,980.0,652.0,980.0,
Engineering,1650055,3.3,-0.057622395267564394,-0.20139261659624108,0.3497328913060672,4.82372560701673e-05,1,0.0039215686274509,678.0,470.5,678.0,
Engineering,1679302,18.8,0.07513916182075805,0.26261442860305567,0.44902261095043117,0.0002176417197732,1,0.0039215686274509,268.0,39.0,268.0,
Engineering,1695110,7.0,-0.01172469972831748,-0.04097830272634033,0.3840588620340427,8.242197777902217e-05,1,0.0039215686274509,529.0,182.0,529.0,
Engineering,1703293,4.2,0.30893946355611734,1.079755998453401,0.6238771917582469,0.0028372264924013,1,0.0039215686274509,39.0,345.0,39.0,
Engineering,1662329,,-0.04612988667096994,-0.16122583132506743,0.3583279091831713,5.456362854268112e-05,1,0.0039215686274509,644.0,,644.0,
Engineering,1660275,,-0.06225376434736626,-0.2175794400192037,0.3462691827778735,4.782672686528311e-05,1,0.0039215686274509,694.0,,694.0,
Engineering,1647982,5.3,-0.03016861448827603,-0.10544053544919549,0.37026502618408713,6.783708113684424e-05,1,0.0039215686274509,588.0,253.0,588.0,
Engineering,1682801,2.3,0.1425330167677653,0.49815869446118355,0.49942513040107006,0.0004542813502298,1,0.0039215686274509,136.0,632.0,136.0,
Engineering,1662919,,-0.00871884700614904,-0.030472725129131507,0.3863068793111962,8.630454687905019e-05,1,0.0039215686274509,512.0,,512.0,
Engineering,1681356,6.4,0.08512483477441035,0.2975147619764301,0.45649069651505625,0.0002421973445065,1,0.0039215686274509,243.0,205.0,243.0,
Engineering,1650008,9.0,0.01515397848064055,0.052963771531678104,0.404160889174347,0.0001115427881285,1,0.0039215686274509,428.0,118.0,428.0,
Engineering,1660319,3.4,-0.14945686363825905,-0.5223578210626656,0.28105172472296225,1.837763113594938e-05,1,0.0039215686274509,894.0,454.5,894.0,
Engineering,1647952,,-0.12370521976973188,-0.43235477769288505,0.3003108653670159,2.428329576194644e-05,1,0.0039215686274509,848.0,,848.0,
Engineering,1673134,3.0,0.0028270567558965963,0.009880678418388867,0.39494183036718344,9.677027964511008e-05,1,0.0039215686274509,459.0,518.0,459.0,
Engineering,1652043,2.3,-0.028627516629457415,-0.1000543357124926,0.3714175825242092,5.4046609112980456e-05,1,0.0039215686274509,584.0,632.0,584.0,
Engineering,1652745,2.3,-0.05406189053743217,-0.18894850765778023,0.3523957217533787,5.30651976863828e-05,1,0.0039215686274509,667.0,632.0,667.0,
Engineering,1650611,4.1,-0.09357965503162745,-0.3270647028725928,0.3228411741595273,3.3654859141873367e-05,1,0.0039215686274509,780.0,361.0,780.0,
Engineering,1654766,4.2,0.18636560760169207,0.6513553833396473,0.5322066505235808,0.0006585913810711,1,0.0039215686274509,89.0,345.0,89.0,
Engineering,1648564,1.4,-0.04372362703501593,-0.15281585596662411,0.36012750275442235,5.8690654651315046e-05,1,0.0039215686274509,635.0,765.5,635.0,
Engineering,1652137,3.4,-0.012597527294366731,-0.04402887059231959,0.3834060917123355,8.204731797786146e-05,1,0.0039215686274509,538.0,454.5,538.0,
Engineering,1701864,0.7,-0.07078736528806703,-0.24740472261038532,0.33988707289951936,4.344162073194173e-05,1,0.0039215686274509,718.0,816.5,718.0,
Engineering,1676711,1.4,0.09323971139702697,0.32587658603452097,0.46255965083043976,0.000262358036616,1,0.0039215686274509,227.0,765.5,227.0,
Engineering,1652669,4.1,0.017217222536997617,0.0601748934792638,0.4057039482375765,0.0001125633421491,1,0.0039215686274509,418.0,361.0,418.0,
Engineering,1647954,3.5,0.017581468950998436,0.06144794952042277,0.4059763608630442,0.0001167548690717,1,0.0039215686274509,417.0,438.0,417.0,
Engineering,1705914,,-0.09308306814207716,-0.3253291114833502,0.3232125615861579,3.338448466572198e-05,1,0.0039215686274509,779.0,,779.0,
Engineering,1652700,7.7,0.04692280902083185,0.1639971272084619,0.4279201636732626,0.000157885874216,1,0.0039215686274509,331.0,156.0,331.0,
Engineering,1650079,1.2,-0.1623000249929487,-0.5672451926927135,0.2714465805967442,1.5509236456650924e-05,1,0.0039215686274509,914.0,787.0,914.0,
Engineering,1652696,2.8,-0.03656985486306303,-0.12781313107896317,0.36547766622742467,6.489179552309137e-05,1,0.0039215686274509,610.0,551.5,610.0,
Engineering,1650618,3.2,-0.014059996677515995,-0.04914026060650929,0.38231234004034537,8.120157172155566e-05,1,0.0039215686274509,543.0,484.5,543.0,
Engineering,1671100,,-0.01982214135137647,-0.06927919075140165,0.3780029470069596,7.534513128995032e-05,1,0.0039215686274509,557.0,,557.0,
Engineering,1648597,3.1,-0.11770812391333721,-0.4113946836029114,0.3047959737019963,2.589276493921904e-05,1,0.0039215686274509,834.0,499.5,834.0,
Engineering,1652541,1.9,-0.09132172199130517,-0.31917313500252936,0.32452983722936607,3.4599388698317936e-05,1,0.0039215686274509,775.0,700.5,775.0,
Engineering,1676823,1.6,-0.24002118597168032,-0.8388838134359784,0.213320475018765,6.684645099544307e-06,1,0.0039215686274509,998.0,743.5,998.0,
Engineering,1654223,3.5,0.10590185297985524,0.3701312861947082,0.47202941388104835,0.0002898934487525,1,0.0039215686274509,194.0,438.0,194.0,
Engineering,1679051,,-0.12484343045827237,-0.43633287037262497,0.29945962030300827,2.391540890689194e-05,1,0.0039215686274509,850.0,,850.0,
Engineering,1674946,12.4,-0.04010398251248187,-0.14016505104682722,0.36283456267249464,6.535114179507916e-05,1,0.0039215686274509,623.0,71.0,623.0,
Engineering,1660611,,-0.009559303733632066,-0.03341015559688226,0.3856783184937791,8.49869161263348e-05,1,0.0039215686274509,516.0,,516.0,
Engineering,1648324,4.1,0.06051020545400145,0.2114856307269329,0.43808190636545413,0.000170801397841,1,0.0039215686274509,296.0,361.0,296.0,
Engineering,1658563,1.8,-0.18052200817507677,-0.6309317655188031,0.2578187229457966,1.289638075037554e-05,1,0.0039215686274509,943.0,714.5,943.0,
Engineering,1652427,2.4,0.09632328887051025,0.3366538148008439,0.464865796898312,0.0002934349781307,1,0.0039215686274509,221.0,618.0,221.0,
Engineering,1650379,2.2,-0.08095194521595711,-0.2829303431399385,0.3322851863784724,3.8668194715702766e-05,1,0.0039215686274509,746.0,652.0,746.0,
Engineering,1650386,5.7,-0.09267743927318389,-0.3239114220781447,0.3235159233239634,3.383928726006882e-05,1,0.0039215686274509,778.0,234.0,778.0,
Engineering,1668748,1.5,-0.036046927578410756,-0.1259854789368286,0.36586875311,6.359468405973171e-05,1,0.0039215686274509,606.0,756.5,606.0,
Engineering,1658580,,-0.05174334371062346,-0.1808450921370659,0.3541297166647446,5.595091676416853e-05,1,0.0039215686274509,660.0,,660.0,
Engineering,1679193,5.1,0.04935833923878399,0.17250940444225288,0.4297416481287738,0.0001632913499678,1,0.0039215686274509,322.0,265.5,322.0,
Engineering,1660629,5.2,-0.03530952631573569,-0.12340823151276849,0.3664202408014836,6.463076795546294e-05,1,0.0039215686274509,601.0,259.5,601.0,
Engineering,1648472,8.1,-0.10588835536516987,-0.3700841114820523,0.3136357427672842,2.9674490201441607e-05,1,0.0039215686274509,817.0,143.0,817.0,
Engineering,1711956,,0.14986148724897297,0.5237719970496219,0.5049059472539262,0.0005037139819869,1,0.0039215686274509,128.0,,128.0,
Engineering,1652439,,-0.08225632904971923,-0.2874892177252,0.33130966373469434,4.1657378944083406e-05,1,0.0039215686274509,748.0,,748.0,
Engineering,1648317,1.8,0.08954650155728132,0.3129686673370829,0.45979757287942413,0.0002553745750165,1,0.0039215686274509,234.0,714.5,234.0,
Engineering,1650527,2.7,-0.04027155496073184,-0.1407507235733821,0.3627092385819088,6.0066174206884274e-05,1,0.0039215686274509,624.0,569.0,624.0,
Engineering,1666747,2.0,-0.08917801506808756,-0.3116807920605606,0.3261330728652991,3.5217637034466856e-05,1,0.0039215686274509,767.0,685.0,767.0,
Engineering,1656846,4.3,0.042937822665477986,0.15006943771415193,0.42493987188784405,0.0001510867843142,1,0.0039215686274509,341.0,332.0,341.0,
Engineering,1650361,2.0,0.24362862348293948,0.8514919543545644,0.5750325175707511,0.001367984753176,1,0.0039215686274509,55.0,685.0,55.0,
Engineering,1648311,1.3,-0.1413836819879216,-0.4941417226296067,0.28708949620048985,1.9802192053210345e-05,1,0.0039215686274509,875.0,776.5,875.0,
Engineering,1648309,,0.047862074145675844,0.16727989704632745,0.42862262131960854,0.0001594071057249,1,0.0039215686274509,327.0,,327.0,
Engineering,1648307,,-0.23829244384314507,-0.8328417893398047,0.2146133667642684,6.805984960632511e-06,1,0.0039215686274509,997.0,,997.0,
Engineering,1660957,2.1,-0.2253422057737087,-0.787580180233872,0.2242985914290159,7.999428470561239e-06,1,0.0039215686274509,986.0,671.0,986.0,
Engineering,1652400,4.8,0.1594799071615922,0.5573887660979948,0.5120993715967155,0.0005663738187121,1,0.0039215686274509,120.0,285.5,120.0,
Engineering,1648299,4.1,0.12345866897660018,0.4314930726366806,0.485159806265681,0.0003829742867754,1,0.0039215686274509,164.0,361.0,164.0,
Engineering,1679017,1.1,0.025979009497049607,0.09079769549487117,0.41225671388696133,0.0001282048984575,1,0.0039215686274509,394.0,794.5,394.0,
Engineering,1648294,2.9,-0.3107493063866974,-1.086081472803886,0.16042432495095627,3.0602890011547855e-06,1,0.0039215686274509,1019.0,535.5,1019.0,
Engineering,1701734,,0.07588097606215109,0.265207099567336,0.4495773990206488,0.0002226910477598,1,0.0039215686274509,263.0,,263.0,
Engineering,1650337,1.7,-0.007160157051854152,-0.025025040302769877,0.38747259242852183,8.775717884018992e-05,1,0.0039215686274509,505.0,727.0,505.0,
Engineering,1705629,,0.15657610908391878,0.5472398736367513,0.5099276789519521,0.0005452998661328,1,0.0039215686274509,124.0,,124.0,
Engineering,1669155,,0.024218592098698196,0.08464496504155894,0.41094013283915776,0.0001221740001857,1,0.0039215686274509,397.0,,397.0,
Engineering,1650393,8.6,0.01011904486409452,0.035366473628386,0.4003953627811739,0.0001048383477609,1,0.0039215686274509,437.0,126.0,437.0,
Engineering,1658586,6.5,-0.05934402373828597,-0.20740977816884187,0.3484453197233087,4.600258490239232e-05,1,0.0039215686274509,683.0,201.5,683.0,
Engineering,1648348,4.2,0.03336848250329848,0.11662420439103033,0.4177831533111535,0.0001356217312797,1,0.0039215686274509,372.0,345.0,372.0,
Engineering,1650512,5.3,-0.0557819292777455,-0.19496011305790484,0.35110933909827363,5.392066809677846e-05,1,0.0039215686274509,671.0,253.0,671.0,
Engineering,1654570,3.9,0.03193949062732345,0.11162981962689371,0.4167144387988249,0.000133114773733,1,0.0039215686274509,376.0,384.5,376.0,
Engineering,1656612,6.9,0.10382046055564931,0.3628567349628822,0.4704727820156068,0.000247231933941,1,0.0039215686274509,201.0,185.5,201.0,
Engineering,1648453,3.6,0.07535123672515519,0.2633556390250212,0.449181217540042,0.0002158661733885,1,0.0039215686274509,266.0,424.0,266.0,
Engineering,1650470,3.9,-0.041165076188589424,-0.14387361662957926,0.36204099188342176,5.994825827052807e-05,1,0.0039215686274509,628.0,384.5,628.0,
Engineering,1648420,7.7,-0.003159377449761665,-0.011042152768349424,0.39046469566806413,9.145946222343056e-05,1,0.0039215686274509,478.0,156.0,478.0,
Engineering,1709860,,0.013515157286512747,0.047236024760891615,0.40293524750155507,0.0001098267124066,1,0.0039215686274509,431.0,,431.0,
Engineering,1662754,1.8,-0.19955702308072445,-0.6974599173076393,0.24358281509070345,1.0297656772470928e-05,1,0.0039215686274509,964.0,714.5,964.0,
Engineering,1652512,1.9,-0.04386786875085592,-0.15331998663388396,0.36001962725310355,5.96061879929431e-05,1,0.0039215686274509,636.0,700.5,636.0,
Engineering,1662748,0.3,-0.0039667396752093775,-0.013863916604595307,0.38986088556840687,9.048902423751315e-05,1,0.0039215686274509,482.0,822.5,482.0,
Engineering,1662739,2.5,-0.056253958973792324,-0.19660987605641575,0.35075631750669106,5.058061807587862e-05,1,0.0039215686274509,674.0,605.5,674.0,
Engineering,1664841,4.9,0.03555970956577646,0.12428263215370514,0.41942192831110203,0.0001391062618878,1,0.0039215686274509,369.0,277.0,369.0,
Engineering,1648462,7.2,0.0020730420384492505,0.007245366293759534,0.3943779178043527,0.0001005614029768,1,0.0039215686274509,461.0,174.0,461.0,
Engineering,1652559,4.6,0.005459400209640433,0.019080825921244757,0.39691050751486123,0.0001009955478525,1,0.0039215686274509,453.0,306.0,453.0,
Engineering,1669137,2.4,-0.017007089555781816,-0.05944047015785008,0.380108268078051,7.926025777371123e-05,1,0.0039215686274509,551.0,618.0,551.0,
Engineering,1648398,3.2,-0.07341622520295846,-0.2565926950031778,0.33792100102104455,4.1997760674111087e-05,1,0.0039215686274509,724.0,484.5,724.0,
Engineering,1650397,2.4,-0.0632087057266779,-0.2209169990044313,0.34555500117358895,5.583151706546848e-05,1,0.0039215686274509,696.0,618.0,696.0,
Engineering,1679116,4.1,-0.23719379933199158,-0.8290019820603103,0.21543502107364557,6.978881030827339e-06,1,0.0039215686274509,996.0,361.0,996.0,
Engineering,1648661,3.8,0.03584216661140568,0.12526983102371345,0.4196331722998528,9.423003216243957e-05,1,0.0039215686274509,367.0,398.5,367.0,
Engineering,1650441,3.4,-0.006406973951208185,-0.022392634712706787,0.38803588304173947,9.140491852400646e-05,1,0.0039215686274509,498.0,454.5,498.0,
Engineering,1695567,,-0.012057086245086626,-0.04214000713002952,0.38381027679003554,8.293905541353606e-05,1,0.0039215686274509,531.0,,531.0,
Engineering,1662998,,-0.03280395056594805,-0.11465114229447522,0.3682941109126832,6.513979876797216e-05,1,0.0039215686274509,595.0,,595.0,
Engineering,1648390,3.8,0.0517859451604224,0.18099398593792165,0.4315572061611801,0.0001700995456954,1,0.0039215686274509,313.0,398.5,313.0,
Engineering,1711876,,0.08211940784421927,0.2870106725395112,0.45424299767922705,9.423003216243957e-05,1,0.0039215686274509,249.0,,249.0,
Engineering,1656578,4.2,-0.05147054305214345,-0.17989164273314304,0.3543337388342139,5.360178294498675e-05,1,0.0039215686274509,659.0,345.0,659.0,
Engineering,1681432,2.9,-0.05369731711831431,-0.18767430872042865,0.35266837893944886,5.260746399638373e-05,1,0.0039215686274509,666.0,535.5,666.0,
Engineering,1648383,4.4,-0.04600690513715172,-0.1607960058592279,0.3584198846185462,5.67324712456043e-05,1,0.0039215686274509,643.0,320.5,643.0,
Engineering,1660669,12.7,0.038355042380100034,0.13405243410518436,0.42151250194954043,0.0001368373867858,1,0.0039215686274509,360.0,66.5,360.0,
Engineering,1654525,2.6,-0.049014152273888084,-0.17130645699210198,0.3561708244865592,5.490090212962663e-05,1,0.0039215686274509,650.0,588.5,650.0,
Engineering,1652476,2.0,-0.050202789434334476,-0.17546079224342698,0.35528186647033855,5.513530851063254e-05,1,0.0039215686274509,656.0,685.0,656.0,
Engineering,1652763,4.3,-0.09800424499807943,-0.34252882487883,0.3195321116044834,3.1797936312601136e-05,1,0.0039215686274509,799.0,332.0,799.0,
Engineering,1648273,2.7,-0.07416426088464949,-0.25920711015450193,0.3373615600597603,3.928121021535755e-05,1,0.0039215686274509,725.0,569.0,725.0,
Engineering,1654409,1.6,-0.11736421902957067,-0.4101927220377879,0.3050531733028626,2.5605310474029898e-05,1,0.0039215686274509,833.0,743.5,833.0,
Engineering,1650587,,0.11294240179351596,0.39473829083713474,0.4772948998634534,0.0003320523640317,1,0.0039215686274509,179.0,,179.0,
Engineering,1654670,1.6,0.02437252120173062,0.08518295352131695,0.41105525334407195,0.0001241243199079,1,0.0039215686274509,396.0,743.5,396.0,
Engineering,1654278,,-0.07447329436965558,-0.2602871947617495,0.3371304400822614,4.1538844171082234e-05,1,0.0039215686274509,727.0,,727.0,
Engineering,1650184,,0.05113697278002109,0.17872580105631747,0.4310718526663871,0.0001661591794399,1,0.0039215686274509,317.0,,317.0,
Engineering,1650571,1.3,-0.2130439541477,-0.744597290282488,0.23349620844137053,9.090049664770973e-06,1,0.0039215686274509,977.0,776.5,977.0,
Engineering,1654289,3.0,0.003978134179684622,0.013903740861473755,0.3958026982057614,9.756376587989808e-05,1,0.0039215686274509,458.0,518.0,458.0,
Engineering,1662482,1.1,0.125097773464297,0.43722180953002043,0.4863856598080809,0.0003720627535527,1,0.0039215686274509,161.0,794.5,161.0,
Engineering,1660979,0.8,0.14333146095843827,0.5009492894029424,0.5000222708804549,0.0004497093546423,1,0.0039215686274509,134.0,809.5,134.0,
Engineering,1652247,,0.0899967951626588,0.3145424618140815,0.46013433848248064,0.0002533557564215,1,0.0039215686274509,233.0,,233.0,
Engineering,1648487,,0.11145722173598113,0.38954752609168064,0.47618416333122116,0.0003250128251716,1,0.0039215686274509,181.0,,181.0,
Engineering,1648442,3.9,0.08324786251004836,0.2909546675228208,0.4550869464085042,0.0002417322155384,1,0.0039215686274509,247.0,384.5,247.0,
Engineering,1689649,,0.18784894047587483,0.6565396921041086,0.5333160055842396,0.0007646732625076,1,0.0039215686274509,85.0,,85.0,
Engineering,1648157,16.6,0.030229408718087748,0.10565301375661197,0.4154355026590209,0.0001324831247904,1,0.0039215686274509,382.0,42.5,382.0,
Engineering,1648168,4.4,0.009455294222791524,0.033046638123479646,0.3998989569199132,0.0001044490237155,1,0.0039215686274509,440.0,320.5,440.0,
Engineering,1650216,1.8,-0.1423609131011398,-0.49755718514199304,0.28635864454894866,1.923754351619543e-05,1,0.0039215686274509,877.0,714.5,877.0,
Engineering,1648172,1.1,-0.04956592008127985,-0.17323490793497262,0.35575816835246254,5.401456666174031e-05,1,0.0039215686274509,654.0,794.5,654.0,
Engineering,1650749,2.7,-0.09625539399939036,-0.336416519463071,0.32084004237275604,3.253307199139883e-05,1,0.0039215686274509,793.0,569.0,793.0,
Engineering,1658362,,-0.14936725337159693,-0.5220446295336919,0.2811187424534655,1.7481638841690147e-05,1,0.0039215686274509,893.0,,893.0,
Engineering,1654259,3.5,-0.07614099856140083,-0.26611588878469916,0.3358831973918344,4.110077613392212e-05,1,0.0039215686274509,731.0,438.0,731.0,
Engineering,1648114,2.4,-0.2053144767788546,-0.7175824523014392,0.23927693034447042,9.821484069436078e-06,1,0.0039215686274509,970.0,618.0,970.0,
Engineering,1656297,,-0.038500567818647836,-0.13456105143555339,0.364033724530159,6.279432425522294e-05,1,0.0039215686274509,617.0,,617.0,
Engineering,1648104,1.9,-0.005543437847191606,-0.019374540884678843,0.3886817044643788,8.819306890208892e-05,1,0.0039215686274509,489.0,700.5,489.0,
Engineering,1676776,3.6,-0.03909499021507737,-0.13663858190308217,0.3635891678799793,6.122352371171247e-05,1,0.0039215686274509,620.0,424.0,620.0,
Engineering,1674724,,-0.06636738147867907,-0.23195669931054985,0.34319269060159857,4.568073177946268e-05,1,0.0039215686274509,707.0,,707.0,
Engineering,1650146,,0.009092930689989776,0.03178016282874158,0.3996279524637264,0.0001060716270464,1,0.0039215686274509,441.0,,441.0,
Engineering,1650141,6.4,0.10032868548414194,0.3506528389784985,0.46786135310866434,0.0002846827025247,1,0.0039215686274509,208.0,205.0,208.0,
Engineering,1648536,14.7,0.049046191707749716,0.1714184361174003,0.42950819921838285,0.0001418601683135,1,0.0039215686274509,323.0,51.5,323.0,
Engineering,1648089,3.3,-0.0609163244381385,-0.21290503310486228,0.34726942740094663,5.881430773260601e-05,1,0.0039215686274509,689.0,470.5,689.0,
Engineering,1654682,,0.019139780078859293,0.06689431033297985,0.40714179066363815,0.0001102323204433,1,0.0039215686274509,411.0,,411.0,
Engineering,1648087,2.4,-0.05939553214488587,-0.20758980214621542,0.34840679761372517,4.9569466014392344e-05,1,0.0039215686274509,684.0,618.0,684.0,
Engineering,1654229,,0.24227309249248652,0.8467543183750638,0.5740187429889889,0.001364704003353,1,0.0039215686274509,57.0,,57.0,
Engineering,1658322,2.6,-0.056428712974701874,-0.19722064840179318,0.35062562247615975,5.060224165993149e-05,1,0.0039215686274509,675.0,588.5,675.0,
Engineering,1648539,3.2,0.03900430756007685,0.13632164233322142,0.42199807442329396,0.0001448591016597,1,0.0039215686274509,356.0,484.5,356.0,
